Control Unit,Division,Department,Direct Sponsor,2014,2015,2016,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Johns Hopkins University,,,"$88,353 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,JPL Jet Propulsion Laboratory,,,"$110,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Korea Advanced Institute of S..,,,"$100,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Korea Institute of Materials Sc..,"$250,000 ",,,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Lawrence Livermore National ..,,,"$60,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,LBNL Lawrence Berkeley Nati..,"$1,482,267 ","$175,000 ","$244,390 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Mayo Foundation for Medical ..,,"$46,025 ",,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Merck KGaA,,"$240,000 ",,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Microsoft Corporation,,,"$138,665 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,MIT Massachusetts Institute o..,"$1,520,229 ","$108,547 ","$1,890,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Netherlands Organization for ..,,"$150,654 ",,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,"New Vision Microelectronics, I..",,,"$250,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,NIH National Institute of Gene..,"$824,930 ",$0 ,"$1,202,976 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Nokia Mobile Phones Inc.,"$100,000 ",,,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,NSF National Science Founda..,"$6,927,344 ","$11,449,653 ","$9,876,491 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Oak Ridge National Laboratory,,"$20,000 ",,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,"ObjectVideo, Inc.","$692,232 ",$0 ,$0 ,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Ohio State University (Incl. Re..,,"$538,437 ",$0 ,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,"Partners Healthcare Systems,..",,"$92,053 ","$81,508 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Philips Healthcare,,,$0 ,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Purdue University,,"$38,453 ",,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Qualcomm Foundation,,"$1,650,000 ",$0 ,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,"Redpine Signals, Inc.","$250,000 ",,,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Research and Development C..,,"$250,000 ",,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Rice University,,$0 ,,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Salk Institute for Biological Stu..,,,$0 ,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Samsung Electronics Compan..,"$145,000 ","$185,000 ","$660,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Samsung Group,,"$120,000 ","$100,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,"Samsung Semiconductor, Inc.",,"$50,000 ",,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Semiconductor Manufacturing..,"$250,000 ",,,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Semiconductor Research Cor..,"$444,889 ","$54,889 ","$50,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,"Sensata Technologies, Inc.",,,"$250,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,"Sensormatic Electronics, LLC",,"$250,000 ",,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Shanghai Industrial Technolog..,"$250,000 ",,,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Siemens Corporation,,"$400,691 ","$140,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Siemens Medical Solutions U..,,,$0 ,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Silicon Valley Community Fou..,,"$102,500 ","$100,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Silvaco International,,,"$400,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,SkySight Technologies LLC,,,"$90,000 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,SNL Sandia National Laborato..,,,"$170,477 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Sony Corporation,"$375,000 ",$0 ,"($125,000)",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,SRC Semiconductor Researc..,"$825,000 ","$250,000 ","($11,667)",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,SRI International (incl Sarnoff ..,,,"$70,645 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Stanford University,"$252,897 ","$2,300,544 ","$383,187 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,"Sumitomo Industries, Ltd",$0 ,$0 ,,,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Swiss Federal Institute of Tec..,,,"$48,694 ",,,,
Colleges,College of Engineering,EECS Electrical Engineering & Computer Sciences,Synopsys Inc.,,,"$400,000 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,Taiwan Semiconductor Manuf..,,,"$1,100,000 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,The Boeing Company,,,"$207,393 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,The Peggy and Jack Baskin F..,,"$125,000 ",,,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,Toshiba Corporation,,,"$250,000 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,UC Los Angeles,,,"$448,375 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,UC Merced,,"$337,744 ",$0 ,,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,UC Office of the President,,"$234,530 ",,,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,UC San Francisco,"$195,129 ","$1,411,019 ","$699,555 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,UC Santa Cruz,,"$324,413 ","$317,740 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Arizona,,"$403,841 ","$300,018 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Illinois,,,"$32,618 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Maryland (Colleg..,,"$45,740 ","$778,596 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Massachusetts A..,,"$689,108 ",,,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Massachusetts ..,,$0 ,$0 ,,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Minnesota,"$300,000 ",$0 ,"$44,115 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Nebraska Medic..,,"$20,000 ",,,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Novi Sad,,,"$38,334 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Southern Califor..,"$75,000 ","$182,402 ","$210,000 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Texas at Dallas,"$100,000 ","$200,000 ","$200,000 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Texas System,,"$404,956 ","($63,716)",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,University of Wisconsin-Madis..,,"$224,484 ","$77,530 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,US-Israel Binational Science ..,,,"$29,390 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,UTC United Technologies Cor..,,"$100,000 ","$80,000 ",,,,
College of Engineering,College of Engineering,EECS Electrical Engineering & Computer Sciences,Vanderbilt University,,"$900,000 ",$0 ,,,,
College of Engineering,College of Engineering,EERC Earthquake Engineering Research Center,Applied Technology Council,,"$74,812 ","$11,652 ",,,,
College of Engineering,College of Engineering,EERC Earthquake Engineering Research Center,BC Hydro,,,$0 ,,,,
College of Engineering,College of Engineering,EERC Earthquake Engineering Research Center,Ben Gerwick,"$10,000 ",,,,,,
College of Engineering,College of Engineering,EERC Earthquake Engineering Research Center,California Department of Cons..,,"$25,000 ",,,,,
College of Engineering,College of Engineering,EERC Earthquake Engineering Research Center,California Department of Wate..,,"$204,310 ","$33,270 ",,,,
College of Engineering,College of Engineering,EERC Earthquake Engineering Research Center,California Seismic Safety Com..,,"$49,500 ","$49,993 ",,,,
College of Engineering,College of Engineering,EERC Earthquake Engineering Research Center,Charles Pankow Foundation,,,"$165,050 ",,,,
College of Engineering,College of Engineering,EERC Earthquake Engineering Research Center,DOE Department of Energy,,"$800,000 ",$0 ,,,,
College of Engineering,College of Engineering,EERC Earthquake Engineering Research Center,EPRI Electric Power Researc..,,"$214,759 ","$128,581 ",,,,
College of Engineering,College of Engineering,EERC Earthquake Engineering Research Center,GEI Consultants,"$3,000 ",,,,,,
College of Engineering,College of Engineering,EERC Earthquake Engineering Research Center,Holmes Culley,"$10,000 ",,,,,,
Colleges,College of Engineering,EERC Earthquake Engineering Research Center,Korea Electric Power Corporat..,"$360,000 ",,"$767,017 ",,,,
Colleges,College of Engineering,EERC Earthquake Engineering Research Center,LBNL Lawrence Berkeley Nati..,,,"$153,574 ",,,,
Colleges,College of Engineering,EERC Earthquake Engineering Research Center,Magnusson Klemencic Associ..,"$4,500 ",$0 ,$0 ,,,,
Colleges,College of Engineering,EERC Earthquake Engineering Research Center,Oregon Department of Transp..,,"$435,000 ",,,,,
Colleges,College of Engineering,EERC Earthquake Engineering Research Center,Southern California Edison Co..,,"$39,000 ","$18,000 ",,,,
Colleges,College of Engineering,EERC Earthquake Engineering Research Center,State of British Columbia (incl ..,,,"$75,000 ",,,,
Colleges,College of Engineering,EERC Earthquake Engineering Research Center,T.Y. Lin International,"$10,000 ",,,,,,
Colleges,College of Engineering,EERC Earthquake Engineering Research Center,Taylor Devices,"$3,000 ",,,,,,
Colleges,College of Engineering,EERC Earthquake Engineering Research Center,University of Southern Califor..,,,"$30,000 ",,,,
Colleges,College of Engineering,EERC Earthquake Engineering Research Center,URS Corporation,,"$4,500 ",,,,,
Colleges,College of Engineering,EERC Earthquake Engineering Research Center,USDS United States Embassy,"$98,552 ",$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Alfred P. Sloan Foundation,$0 ,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Analog Devices, Inc.",,,"$250,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Applied Materials, Inc.",,"($175,000)",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Arizona State University, Tem..","$93,086 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,BAE Systems,"$595,000 ","$492,500 ","$553,360 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Battelle Memorial Institute,"$43,087 ",$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Bayer AG,"$60,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Bechtel Corporation,"$3,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Berkeley Education Alliance fo..,$0 ,"$6,021,420 ",$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Bill & Melinda Gates Foundati..,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"BioMarin Pharmaceuticals, Inc.","$60,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Booz Allen Hamilton Inc.,"$48,795 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"BP Group (BP America, BP E..","($200,000)",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Brown University,"$440,220 ","$95,000 ","$190,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,California Air Resources Board,$0 ,"$49,996 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,California Department of Tran..,"$2,542,125 ",$0 ,$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,California Department of Wate..,,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,California Emergency Manage..,$0 ,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,California Energy Commission,"$600,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,California Institute of Technolo..,"$200,000 ",,"$100,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,California Seismic Safety Com..,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,California Water Resources C..,"$75,000 ","$30,000 ",$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Charles River Analytics,,($2),,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Chevron Corporation,,"$250,000 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,City and County of San Franci..,,,$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,City University of New York,"$15,400 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Colorado State University,,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Columbia University,"$178,990 ","$100,852 ","$112,581 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Computing Research Associat..,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,ConocoPhillips Company (Mer..,"$160,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Consortium of Univs for Rese..,"$9,978 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Cornell University,,"$535,864 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DA Army Bases and Agencies..,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DA Army Research Laboratory,"$566,174 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DA ARO Army Research Office,"$577,500 ","$237,500 ",$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DAF AFOSR Air Force Office ..,"$1,581,028 ","($231,224)","$240,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,David and Lucile Packard Fou..,$0 ,,$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Degenkolb Engineers,"$10,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Delta Electronics, Inc.",,,"$170,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Department of Homeland Sec..,$0 ,,$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DOD Advanced Research Pro..,"$4,923,576 ","$1,016,053 ","$5,128,616 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DOD Defense Threat Reducti..,$0 ,"$212,201 ",$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DOD National Geospatial Intel..,,($878),,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DOD Naval Post Graduate Sc..,"$75,000 ",$0 ,$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DOD Naval Research Laborat..,"$326,156 ","$342,932 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DOD ONR Office of Naval Re..,"$734,564 ",$0 ,"$3,000,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DOD Space and Naval Warfar..,,"($2,792,431)",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DOE Department of Energy,"$1,000,000 ","($26,798)","$489,073 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,DOT Federal Highway Admini..,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Duke University,"$765,750 ","$121,375 ","($12,809)",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,ECOFYS International,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Emory University,"$72,144 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,EPA Environmental Protection..,"$34,000 ",,$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,EPRI Electric Power Researc..,$0 ,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Ericsson, Inc.","$175,000 ","$175,000 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Exponent Failure Analysis Ass..,"$3,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Factory Mutual Insurance Co..,,$0 ,$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Fairchild Semiconductor (Schl..,,,"($100,000)",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Fanuc Ltd,"$173,592 ","$422,706 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,FCA US LLC,,,"$250,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Forell/Elsesser Engineering, I..","$3,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"FormFactor, Inc.","$200,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,General Electric Company (in..,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Georgia Institute of Technology,"$681,897 ","$121,769 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Georgia State University,"$71,000 ","$346,887 ","$158,114 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,GlobalFoundries U.S. INC.,"($160,000)",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Gordon and Betty Moore Foun..,$0 ,$0 ,$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,GTI Gas Technology Institute,,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Hitachi, Ltd (incl Hitachi Ameri..",,"($100,000)",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Honda (Honda R&D Americas..,"$80,000 ","$42,000 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Honeywell, Inc.","$150,000 ",$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,IBM International Business M..,,,"($1,018,333)",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Industrial Technology Researc..,,"$150,000 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Insurance Services Office, Inc..","$3,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Intel Corporation,"$390,447 ","$1,269,167 ","$750,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"InvenSense, Inc.","$85,000 ","$1,200,000 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Japan Atomic Energy Agency,"$182,517 ","$197,465 ","$144,997 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,John S and James L Knight F..,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,John Templeton Foundation,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,KAUST U.S. Limited,$0 ,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,King Abdulaziz City for Scienc..,"$100,000 ","$119,341 ",$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Korea Advanced Institute of S..,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"KWJ Engineering, Inc.",,,"($150,000)",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Lawrence Livermore National ..,"$117,399 ",$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,LBNL Lawrence Berkeley Nati..,"$157,402 ","$910,356 ","$11,640 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Leidos, Inc.","$397,775 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"LOAD IQ, LLC",,"($150,000)",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,MARCO Microelectronics Adv..,$0 ,$0 ,"$1,079,819 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Marvell Semiconductor, Inc.","$200,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Materials Center Leoben Fors..,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Medtronic,"($50,000)",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Ministry of Education,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,MIT Massachusetts Institute o..,"$772,500 ","$686,126 ","$185,874 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Miyamoto International, Inc.","$3,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Murata Manufacturing Co., Ltd",,,"$675,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,NASA National Aeronautics a..,"$30,000 ","$1,200,000 ",($476),,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"NIH National Heart, Lung, and..",$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,NIH National Institute of Allerg..,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,NIH National Institute of Biom..,"($5,784)",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,NIH National Institute of Gene..,"($6,909)",$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,NIST National Institute of Stan..,"($193,415)","$144,597 ",$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Nokia Mobile Phones Inc.,$0 ,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Nokia USA Inc.,,$0 ,$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Northrop Grumman Corporati..,"$250,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,NRC Nuclear Regulatory Com..,"$319,452 ",,$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,NREL National Renewable En..,$0 ,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,NSF National Science Founda..,"$10,829,680 ","$3,443,564 ","$8,148,612 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Oak Ridge National Laboratory,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Oregon Health Sciences Univ..,"$60,395 ","$57,896 ",$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Oregon State University,"$111,000 ","$111,000 ","$244,774 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Photronics, Inc.",,,"$140,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Purdue University,"$1,382,473 ","$427,578 ","$245,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Qualcomm Foundation,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Qualcomm, Inc.","$725,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Raytheon,"$50,000 ","$150,000 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Research Triangle Institute,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,"Risk Management Solutions, I..","$10,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Robert Bosch North America,"$250,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Samsung Electronics Compan..,"($120,000)",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Samsung Information System..,,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Schafer Corporation,"($4,970)",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Seattle Biomedical Research I..,"$7,803 ","$7,825 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,SELEX Sistemi Integrati,,"($600,000)",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Siemens AG,$0 ,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,SNL Sandia National Laborato..,$0 ,,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,SRC Semiconductor Researc..,"$100,000 ",$0 ,"$40,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,SRI International (incl Sarnoff ..,"($263,889)",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Stanford University,"$982,444 ","$1,038,876 ","$1,673,302 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,State University of New York,"$128,041 ",$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Teichert Aggregates,"$40,500 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Teledyne Technologies Inc (R..,"$100,000 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Texas A&M University,"($7,819)",$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Texas Instruments,"$340,000 ",,"$210,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,The Government of the Repub..,$0 ,$0 ,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Toshiba Corporation,"$175,000 ","$175,000 ","$175,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,Toyota Motor Corporation (incl..,"$261,480 ","$312,080 ","$825,000 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,UC Davis,"$220,063 ","$3,825,981 ","$2,197,145 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,UC Institute of Global Conflict ..,"$24,420 ",,,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,UC Lab Fees Research Progr..,,,$0 ,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,UC Los Angeles,"$1,347,375 ","$1,192,167 ","$666,918 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,UC Merced,"$298,598 ","$146,392 ",,,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,UC Riverside,"$81,250 ","$86,533 ","$37,716 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,UC San Diego,"$488,871 ","$557,000 ","$276,250 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,UC San Francisco,,,"$18,922 ",,,,
Colleges,College of Engineering,ERSO Engineering Research Support Organization,UC Santa Barbara,"$119,996 ","$55,000 ",,,,,
